"YEAR","CARRIER","CARRIER_NAME","MANUFACTURE_YEAR","UNIQUE_CARRIER_NAME","SERIAL_NUMBER","TAIL_NUMBER","AIRCRAFT_STATUS","OPERATING_STATUS","NUMBER_OF_SEATS","MANUFACTURER","MODEL","CAPACITY_IN_POUNDS","ACQUISITION_DATE","AIRLINE_ID","UNIQUE_CARRIER",
2019,"FX","Federal Express Corporation",1997,"Federal Express Corporation","28667","N953FD","O","Y",0,"BOEING","757-200",54000,2011-08-10,20107,"FX",
2019,"FX","Federal Express Corporation",1997,"Federal Express Corporation","29113","N954FD","O","Y",0,"BOEING","757-200",54000,2011-12-02,20107,"FX",
2019,"FX","Federal Express Corporation",1990,"Federal Express Corporation","24774","N957FD","O","Y",0,"BOEING","757-200",54000,2010-10-21,20107,"FX",
2019,"FX","Federal Express Corporation",1989,"Federal Express Corporation","24371","N958FD","O","Y",0,"BOEING","757-200",54000,2011-10-05,20107,"FX",
2019,"FX","Federal Express Corporation",1991,"Federal Express Corporation","25133","N959FD","O","Y",0,"BOEING","757-200",54000,2010-12-03,20107,"FX",
2019,"FX","Federal Express Corporation",1992,"Federal Express Corporation","25593","N960FD","O","Y",0,"BOEING","757-200",54000,2011-01-21,20107,"FX",
2019,"FX","Federal Express Corporation",1991,"Federal Express Corporation","25268","N961FD","O","Y",0,"BOEING","757-200",54000,2011-10-28,20107,"FX",
2019,"FX","Federal Express Corporation",1988,"Federal Express Corporation","24176","N962FD","O","Y",0,"BOEING","757-200",54000,2011-09-22,20107,"FX",
2019,"FX","Federal Express Corporation",1990,"Federal Express Corporation","24884","N964FD","O","Y",0,"BOEING","757-200",54000,2011-09-01,20107,"FX",
2019,"FX","Federal Express Corporation",1997,"Federal Express Corporation","27622","N965FD","O","Y",0,"BOEING","757-200",54000,2011-11-07,20107,"FX",
2019,"FX","Federal Express Corporation",1992,"Federal Express Corporation","26151","N973FD","O","Y",0,"BOEING","757-200",54000,2011-10-11,20107,"FX",
2019,"FX","Federal Express Corporation",1997,"Federal Express Corporation","28480","N989FD","O","Y",0,"BOEING","757-200",54000,2011-04-06,20107,"FX",
2019,"FX","Federal Express Corporation",1986,"Federal Express Corporation","22909","N990FD","O","Y",0,"BOEING","757-200",63039,2011-01-07,20107,"FX",
