MONTH,DAY_OF_MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,DEST,DEST_STATE_FIPS,DEST_STATE_NM,Var13_1,ORIGIN_FIPS,DES_FIPS,NUM_SEATS
1,28,2020-01-28,B6,N323JB,2216,BUF,36,New York,BOS,25,Massachusetts,,36029,25025,100
1,29,2020-01-29,B6,N228JB,2216,BUF,36,New York,BOS,25,Massachusetts,,36029,25025,100
1,30,2020-01-30,B6,N316JB,2216,BUF,36,New York,BOS,25,Massachusetts,,36029,25025,100
1,31,2020-01-31,B6,N231JB,2216,BUF,36,New York,BOS,25,Massachusetts,,36029,25025,100
1,4,2020-01-04,B6,N323JB,2317,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,9,2020-01-09,B6,N534JB,2317,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,162
1,1,2020-01-01,B6,N283JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,2,2020-01-02,B6,N316JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,3,2020-01-03,B6,N198JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,4,2020-01-04,B6,N258JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,5,2020-01-05,B6,N281JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,6,2020-01-06,B6,N318JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,7,2020-01-07,B6,N236JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,8,2020-01-08,B6,N249JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,9,2020-01-09,B6,N355JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,10,2020-01-10,B6,N284JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,11,2020-01-11,B6,N373JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,12,2020-01-12,B6,N239JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,13,2020-01-13,B6,N197JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,14,2020-01-14,B6,N179JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,15,2020-01-15,B6,N368JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,16,2020-01-16,B6,N187JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,17,2020-01-17,B6,N328JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,18,2020-01-18,B6,N328JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,19,2020-01-19,B6,N337JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,20,2020-01-20,B6,N274JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,21,2020-01-21,B6,N353JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,22,2020-01-22,B6,N292JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,23,2020-01-23,B6,N353JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,24,2020-01-24,B6,N283JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,25,2020-01-25,B6,N348JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,26,2020-01-26,B6,N238JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,27,2020-01-27,B6,N283JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,28,2020-01-28,B6,N229JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,29,2020-01-29,B6,N236JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,30,2020-01-30,B6,N339JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,31,2020-01-31,B6,N368JB,2402,JFK,36,New York,BUF,36,New York,,36081,36029,100
1,1,2020-01-01,B6,N294JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,2,2020-01-02,B6,N339JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,3,2020-01-03,B6,N339JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,4,2020-01-04,B6,N193JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,5,2020-01-05,B6,N247JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,6,2020-01-06,B6,N247JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,7,2020-01-07,B6,N249JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,8,2020-01-08,B6,N317JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,9,2020-01-09,B6,N238JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,10,2020-01-10,B6,N187JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,11,2020-01-11,B6,N279JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,12,2020-01-12,B6,N183JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,13,2020-01-13,B6,N239JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,14,2020-01-14,B6,N265JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,15,2020-01-15,B6,N324JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,16,2020-01-16,B6,N353JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,17,2020-01-17,B6,N292JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,18,2020-01-18,B6,N316JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,19,2020-01-19,B6,N323JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,20,2020-01-20,B6,N307JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,21,2020-01-21,B6,N249JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,22,2020-01-22,B6,N324JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,23,2020-01-23,B6,N368JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,24,2020-01-24,B6,N324JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,25,2020-01-25,B6,N238JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,26,2020-01-26,B6,N354JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,27,2020-01-27,B6,N239JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,28,2020-01-28,B6,N292JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,29,2020-01-29,B6,N231JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,30,2020-01-30,B6,N298JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,31,2020-01-31,B6,N273JB,2516,JFK,36,New York,SYR,36,New York,,36081,36067,100
1,6,2020-01-06,B6,N266JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,7,2020-01-07,B6,N238JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,8,2020-01-08,B6,N348JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,9,2020-01-09,B6,N192JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,10,2020-01-10,B6,N334JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,11,2020-01-11,B6,N187JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,12,2020-01-12,B6,N231JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,13,2020-01-13,B6,N192JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,14,2020-01-14,B6,N329JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,15,2020-01-15,B6,N324JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,16,2020-01-16,B6,N353JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,17,2020-01-17,B6,N292JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,18,2020-01-18,B6,N337JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,19,2020-01-19,B6,N323JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,20,2020-01-20,B6,N294JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,21,2020-01-21,B6,N249JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,22,2020-01-22,B6,N324JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,23,2020-01-23,B6,N298JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,24,2020-01-24,B6,N324JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,25,2020-01-25,B6,N238JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,26,2020-01-26,B6,N354JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,27,2020-01-27,B6,N328JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,28,2020-01-28,B6,N292JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,29,2020-01-29,B6,N231JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,30,2020-01-30,B6,N306JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,31,2020-01-31,B6,N179JB,2517,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,100
1,4,2020-01-04,AA,N963AN,642,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,160
1,5,2020-01-05,AA,N932AN,642,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,160
1,1,2020-01-01,AA,N880NN,1757,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,160
1,2,2020-01-02,AA,N944AN,1757,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,160
1,3,2020-01-03,AA,N872NN,1757,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,160
1,6,2020-01-06,AA,N200NV,1757,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,160
1,13,2020-01-13,DL,N343NB,928,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,13,2020-01-13,DL,N106DU,1333,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,13,2020-01-13,DL,N109DU,1360,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,109
1,13,2020-01-13,DL,N362NB,1408,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,22,2020-01-22,DL,N362NB,2871,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,22,2020-01-22,DL,N925AT,2967,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,22,2020-01-22,DL,N115DU,2983,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,109
1,22,2020-01-22,DL,N343NB,3022,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,22,2020-01-22,DL,N920AT,3059,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,23,2020-01-23,DL,N108DQ,725,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,23,2020-01-23,DL,N950AT,746,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,23,2020-01-23,DL,N362NB,928,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,23,2020-01-23,DL,N103DU,1333,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,23,2020-01-23,DL,N108DQ,1360,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,109
1,23,2020-01-23,DL,N346NB,1408,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,23,2020-01-23,DL,N925AT,1593,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,23,2020-01-23,DL,N343NB,2871,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,23,2020-01-23,DL,N966AT,2967,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,23,2020-01-23,DL,N118DU,2983,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,109
1,23,2020-01-23,DL,N346NB,3022,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,23,2020-01-23,DL,N950AT,3059,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,24,2020-01-24,DL,N105DU,725,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,24,2020-01-24,DL,N954AT,746,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,24,2020-01-24,DL,N343NB,928,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,24,2020-01-24,DL,N104DU,1333,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,24,2020-01-24,DL,N105DU,1360,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,109
1,24,2020-01-24,DL,N340NB,1408,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,24,2020-01-24,DL,N966AT,1593,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,24,2020-01-24,DL,N346NB,2871,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,24,2020-01-24,DL,N910AT,2967,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,24,2020-01-24,DL,N103DU,2983,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,109
1,24,2020-01-24,DL,N340NB,3022,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,24,2020-01-24,DL,N954AT,3059,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,25,2020-01-25,DL,N346NB,928,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,25,2020-01-25,DL,N345NB,1408,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,5,2020-01-05,DL,N371NB,928,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,5,2020-01-05,DL,N371NB,1441,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,5,2020-01-05,DL,N327NW,1747,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,157
1,6,2020-01-06,DL,N123DQ,725,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,6,2020-01-06,DL,N933AT,746,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,6,2020-01-06,DL,N340NB,928,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,14,2020-01-14,DL,N940AT,1593,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,14,2020-01-14,DL,N347NW,2871,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,157
1,14,2020-01-14,DL,N937AT,2967,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,14,2020-01-14,DL,N106DU,2983,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,109
1,14,2020-01-14,DL,N340NB,3022,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,14,2020-01-14,DL,N948AT,3059,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,15,2020-01-15,DL,N109DU,725,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,15,2020-01-15,DL,N895AT,746,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,15,2020-01-15,DL,N347NW,928,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,157
1,15,2020-01-15,DL,N106DU,1333,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,15,2020-01-15,DL,N109DU,1360,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,109
1,15,2020-01-15,DL,N346NB,1408,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,15,2020-01-15,DL,N937AT,1593,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,15,2020-01-15,DL,N340NB,2871,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,15,2020-01-15,DL,N893AT,2967,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,15,2020-01-15,DL,N107DU,2983,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,109
1,15,2020-01-15,DL,N346NB,3022,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,15,2020-01-15,DL,N895AT,3059,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,16,2020-01-16,DL,N127DU,725,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,16,2020-01-16,DL,N939AT,746,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,16,2020-01-16,DL,N340NB,928,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,16,2020-01-16,DL,N120DU,1333,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,16,2020-01-16,DL,N127DU,1360,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,109
1,25,2020-01-25,DL,N345NB,2871,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,25,2020-01-25,DL,N345NB,3022,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,26,2020-01-26,DL,N103DU,725,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,26,2020-01-26,DL,N986AT,733,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,26,2020-01-26,DL,N957AT,860,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,26,2020-01-26,DL,N957AT,886,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,26,2020-01-26,DL,N345NB,928,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,26,2020-01-26,DL,N101DU,982,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,109
1,26,2020-01-26,DL,N996AT,1107,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,26,2020-01-26,DL,N107DU,1333,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,26,2020-01-26,DL,N103DU,1360,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,109
1,26,2020-01-26,DL,N341NB,1408,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,26,2020-01-26,DL,N986AT,1844,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,26,2020-01-26,DL,N996AT,2268,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,26,2020-01-26,DL,N340NB,2871,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,26,2020-01-26,DL,N341NB,3022,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,26,2020-01-26,DL,N957AT,3096,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,27,2020-01-27,DL,N112DU,725,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,27,2020-01-27,DL,N996AT,746,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,27,2020-01-27,DL,N340NB,928,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,27,2020-01-27,DL,N106DU,1333,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,27,2020-01-27,DL,N112DU,1360,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,109
1,27,2020-01-27,DL,N362NB,1408,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,27,2020-01-27,DL,N341NB,2871,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,27,2020-01-27,DL,N974AT,2967,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,27,2020-01-27,DL,N107DU,2983,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,109
1,27,2020-01-27,DL,N362NB,3022,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,27,2020-01-27,DL,N996AT,3059,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,110
1,28,2020-01-28,DL,N103DU,725,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,28,2020-01-28,DL,N910AT,746,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,28,2020-01-28,DL,N341NB,928,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,132
1,28,2020-01-28,DL,N127DU,1333,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,109
1,28,2020-01-28,DL,N103DU,1360,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,109
1,28,2020-01-28,DL,N339NB,1408,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,132
1,28,2020-01-28,DL,N974AT,1593,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,110
1,20,2020-01-20,OO,N299SY,3603,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,70
1,20,2020-01-20,OO,N277SY,3614,LGA,36,New York,SYR,36,New York,,36081,36067,70
1,20,2020-01-20,OO,N299SY,3761,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,70
1,20,2020-01-20,OO,N278SY,3954,LGA,36,New York,SYR,36,New York,,36081,36067,70
1,20,2020-01-20,OO,N278SY,3954,SYR,36,New York,LGA,36,New York,,36067,36081,70
1,21,2020-01-21,OO,N272SY,3520,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,70
1,21,2020-01-21,OO,N276SY,3614,LGA,36,New York,SYR,36,New York,,36081,36067,70
1,21,2020-01-21,OO,N277SY,3723,SYR,36,New York,LGA,36,New York,,36067,36081,70
1,21,2020-01-21,OO,N283SY,3954,LGA,36,New York,SYR,36,New York,,36081,36067,70
1,21,2020-01-21,OO,N283SY,3954,SYR,36,New York,LGA,36,New York,,36067,36081,70
1,21,2020-01-21,OO,N272SY,4119,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,70
1,8,2020-01-08,OO,N274SY,3520,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,70
1,8,2020-01-08,OO,N263SY,3614,LGA,36,New York,SYR,36,New York,,36081,36067,70
1,8,2020-01-08,OO,N274SY,3723,SYR,36,New York,LGA,36,New York,,36067,36081,70
1,8,2020-01-08,OO,N262SY,3954,LGA,36,New York,SYR,36,New York,,36081,36067,70
1,8,2020-01-08,OO,N262SY,3954,SYR,36,New York,LGA,36,New York,,36067,36081,70
1,8,2020-01-08,OO,N274SY,4119,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,70
1,9,2020-01-09,OO,N263SY,3520,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,70
1,9,2020-01-09,OO,N290SY,3614,LGA,36,New York,SYR,36,New York,,36081,36067,70
1,9,2020-01-09,OO,N263SY,3723,SYR,36,New York,LGA,36,New York,,36067,36081,70
1,9,2020-01-09,OO,N277SY,3954,LGA,36,New York,SYR,36,New York,,36081,36067,70
1,9,2020-01-09,OO,N277SY,3954,SYR,36,New York,LGA,36,New York,,36067,36081,70
1,9,2020-01-09,OO,N263SY,4119,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,70
1,10,2020-01-10,OO,N290SY,3520,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,70
1,10,2020-01-10,OO,N264SY,3614,LGA,36,New York,SYR,36,New York,,36081,36067,70
1,10,2020-01-10,OO,N290SY,3723,SYR,36,New York,LGA,36,New York,,36067,36081,70
1,10,2020-01-10,OO,N277SY,3954,LGA,36,New York,SYR,36,New York,,36081,36067,70
1,10,2020-01-10,OO,N277SY,3954,SYR,36,New York,LGA,36,New York,,36067,36081,70
1,10,2020-01-10,OO,N290SY,4119,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,70
1,2,2020-01-02,YX,N424YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,3,2020-01-03,YX,N405YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,6,2020-01-06,YX,N445YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,7,2020-01-07,YX,N432YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,8,2020-01-08,YX,N421YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,9,2020-01-09,YX,N443YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,10,2020-01-10,YX,N424YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,13,2020-01-13,YX,N421YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,14,2020-01-14,YX,N441YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,15,2020-01-15,YX,N421YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,16,2020-01-16,YX,N416YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,17,2020-01-17,YX,N414YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,21,2020-01-21,YX,N401YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,22,2020-01-22,YX,N413YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,23,2020-01-23,YX,N439YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,24,2020-01-24,YX,N413YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,27,2020-01-27,YX,N410YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,28,2020-01-28,YX,N405YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,29,2020-01-29,YX,N433YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,30,2020-01-30,YX,N415YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,31,2020-01-31,YX,N442YX,4338,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
1,2,2020-01-02,YX,N424YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,3,2020-01-03,YX,N405YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,6,2020-01-06,YX,N445YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,8,2020-01-08,YX,N421YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,9,2020-01-09,YX,N443YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,10,2020-01-10,YX,N424YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,13,2020-01-13,YX,N421YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,14,2020-01-14,YX,N441YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,15,2020-01-15,YX,N421YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,16,2020-01-16,YX,N416YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,17,2020-01-17,YX,N414YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,21,2020-01-21,YX,N401YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,22,2020-01-22,YX,N413YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,23,2020-01-23,YX,N439YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,24,2020-01-24,YX,N413YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,27,2020-01-27,YX,N410YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,28,2020-01-28,YX,N405YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
1,29,2020-01-29,YX,N433YX,4338,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
